COD. PRODUCTO,AÑO,MES,MES NUMERO,DESCRIPCION,CATEGORIA,UNIDADES VENDIDAS, VALOR ,INVENTARIO FINAL,
112017,2025,Junio,6,ROLLO BOPP MATE 495 MM X 4000 MT 18 MIC,PLASTIFICACION,81,40039763, 20 ,
112018,2025,Junio,6,ROLLO BOPP MATE 595 MM X 4000 MT 18 MIC,ANILLO DOBLE O,7,4130750, 3 ,
112019,2025,Junio,6,ROLLO BOPP MATE 695 MM X 4000 MT 18 MIC,ANILLO DOBLE O,8,5449728, 2 ,
112020,2025,Junio,6,ROLLO HOLOGRAFICO 495 MM X 1500 MT 24 MIC,ANILLO DOBLE O,3,1314800, -   ,
112022,2025,Junio,6,ROLLO METALIZADO DORADO 495 MM X 1000 MT 22 MIC,ANILLO DOBLE O,1,394400, 178 ,
112023,2025,Junio,6,ROLLO METALIZADO PLATA 495 MM X 1000 MT 22 MIC,ANILLO DOBLE O,0,0, 88 ,
112027,2025,Junio,6,ROLLO PIEL DURAZNO 495 MM X 200 MT 28 MIC,ANILLO DOBLE O,0,0, 91 ,
112005,2025,Junio,6,ROLLO SUPERBONDING BRILLANTE 330 MM X 500 MT 30 MIC,ANILLO DOBLE O,0,0, 37 ,
112014,2025,Junio,6,ROLLO SUPERBONDING MATE 330 MM X 500 MT 30 MIC,ANILLO DOBLE O,0,0, 38 ,
122041,2025,Junio,6,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 BLANCO,ANILLO DOBLE O,1,433000, 93 ,
122042,2025,Junio,6,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 NEGRO,ANILLO DOBLE O,0,0, 71 ,
122043,2025,Junio,6,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 PLATA,ANILLO DOBLE O,0,0, 56 ,
122044,2025,Junio,6,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 BLANCO,ANILLO DOBLE O,2,812000, 71 ,
122045,2025,Junio,6,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 NEGRO,ANILLO DOBLE O,1,365400, 48 ,
122046,2025,Junio,6,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 PLATA,ANILLO DOBLE O,0,0, 5 ,
122047,2025,Junio,6,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BLANCO,ANILLO DOBLE O,28,11120000, 102 ,
122048,2025,Junio,6,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BRONCE,ANILLO DOBLE O,2,890200, 31 ,
122049,2025,Junio,6,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 NEGRO,ANILLO DOBLE O,10,4000000, 123 ,
122050,2025,Junio,6,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 PLATA,ANILLO DOBLE O,9,3760600, 61 ,
122051,2025,Junio,6,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BLANCO,ANILLO DOBLE O,22,9625000, 56 ,
122052,2025,Junio,6,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BRONCE,ANILLO DOBLE O,2,922040, 27 ,
122053,2025,Junio,6,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 NEGRO,ANILLO DOBLE O,4,1665000, 71 ,
122054,2025,Junio,6,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 PLATA,ANILLO DOBLE O,5,2416800, 37 ,
122055,2025,Junio,6,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BLANCO,ANILLO DOBLE O,1,435000, 60 ,
122056,2025,Junio,6,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BRONCE,ANILLO DOBLE O,0,0, 29 ,
122057,2025,Junio,6,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 NEGRO,ANILLO DOBLE O,48,18674024, 5 ,
122058,2025,Junio,6,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 PLATA,ANILLO DOBLE O,2,950000, 27 ,
122059,2025,Junio,6,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BLANCO,ANILLO DOBLE O,6,2262000, 81 ,
122077,2025,Junio,6,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BRONCE,ANILLO DOBLE O,0,0, 17 ,
122060,2025,Junio,6,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 NEGRO,ANILLO DOBLE O,0,0, 50 ,
122061,2025,Junio,6,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 PLATA,ANILLO DOBLE O,0,0, 26 ,
122062,2025,Junio,6,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 BLANCO,ANILLO DOBLE O,2,751160, 77 ,
122063,2025,Junio,6,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 NEGRO,ANILLO DOBLE O,0,0, 49 ,
122064,2025,Junio,6,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 PLATA,ANILLO DOBLE O,0,0, 60 ,
122065,2025,Junio,6,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 BLANCO,ANILLO DOBLE O,0,0, 79 ,
122066,2025,Junio,6,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 NEGRO,ANILLO DOBLE O,1,466000, 37 ,
122067,2025,Junio,6,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 PLATA,ANILLO DOBLE O,0,0," 2,051 ",
131008,2025,Junio,6,VARILLA MEDIA LUNA  10 CM X 100 BLANCO,ANILLO DOBLE O,0,0, 824 ,
131007,2025,Junio,6,VARILLA MEDIA LUNA  10 CM X 100 NEGRO,ANILLO DOBLE O,0,0, 564 ,
131010,2025,Junio,6,VARILLA MEDIA LUNA  15 CM X 100 BLANCO,ANILLO DOBLE O,0,0, 390 ,
131009,2025,Junio,6,VARILLA MEDIA LUNA  15 CM X 100 NEGRO,ANILLO DOBLE O,0,0, -   ,
131033,2025,Junio,6,VARILLA MEDIA LUNA  20 CM X 100 BLANCO,ANILLO DOBLE O,0,0, 304 ,
131034,2025,Junio,6,VARILLA MEDIA LUNA  20 CM X 100 NEGRO,ANILLO DOBLE O,1,21000, 34 ,
131018,2025,Junio,6,YOYO ORIGINAL CAJA X 50 AZUL,VARIOS,6,391500, 892 ,
131019,2025,Junio,6,YOYO ORIGINAL CAJA X 50 BLANCO,VARIOS,192,11355500," 1,196 ",
131020,2025,Junio,6,YOYO ORIGINAL CAJA X 50 NEGRO,VARIOS,4,261000, 869 ,
131021,2025,Junio,6,YOYO ORIGINAL CAJA X 50 ROJO,VARIOS,20,1150000, 1 ,
131022,2025,Junio,6,YOYO ORIGINAL CAJA X 50 VERDE,VARIOS,0,0, 197 ,
131012,2025,Julio,7,ACETATOS CARTA PAQ X 50,VARIOS,180,1800000, -   ,
113001,2025,Julio,7,BOLSILLO CARNET 60 X 90 MM 175 MIC CAJA X 100,LAMINACION,0,0," 2,825 ",
113005,2025,Julio,7,BOLSILLO CARTA 225MM X 288MM 125 MIC CAJA X 100,LAMINACION,1073,35293400," 4,824 ",
113006,2025,Julio,7,BOLSILLO CARTA 225MM X 288MM 175 MIC CAJA X 100,LAMINACION,147,6655500," 1,144 ",
113007,2025,Julio,7,BOLSILLO CARTA 225MM X 288MM 250 MIC CAJA X 50,LAMINACION,108,4202500," 2,033 ",
113002,2025,Julio,7,BOLSILLO CEDULA 70 X 100 MM 175 MIC CAJA X 100,LAMINACION,810,4423250," 8,522 ",
113008,2025,Julio,7,BOLSILLO OFICIO 225MM X 337MM 125 MIC CAJA X 100,LAMINACION,494,18712500," 1,969 ",
113003,2025,Julio,7,BOLSILLO TARJETA PROPIEDAD 80 X 110 MM 175 MIC CAJA X 100,LAMINACION,386,2674600, -   ,
121009,2025,Julio,7,CARATULA CARTA GRAIN PAQ X 50 AZUL,CARATULA,6,75000," 5,203 ",
121010,2025,Julio,7,CARATULA CARTA GRAIN PAQ X 50 NEGRO,CARATULA,133,1598750," 2,737 ",
121034,2025,Julio,7,CARATULA CARTA STRIPE PAQ X 50 AMARILLO,CARATULA,78,996875, 2 ,
121017,2025,Julio,7,CARATULA CARTA STRIPE PAQ X 50 AZUL T-1,CARATULA,46,561875," 1,963 ",
121018,2025,Julio,7,CARATULA CARTA STRIPE PAQ X 50 AZUL T-2,CARATULA,121,1499375," 1,762 ",
121019,2025,Julio,7,CARATULA CARTA STRIPE PAQ X 50 HUMO,CARATULA,86,1028375," 4,253 ",
121020,2025,Julio,7,CARATULA CARTA STRIPE PAQ X 50 LILA,CARATULA,27,324375," 3,248 ",
121021,2025,Julio,7,CARATULA CARTA STRIPE PAQ X 50 NARANJA,CARATULA,26,311875," 1,977 ",
121022,2025,Julio,7,CARATULA CARTA STRIPE PAQ X 50 ROJO,CARATULA,32,384375," 1,390 ",
121023,2025,Julio,7,CARATULA CARTA STRIPE PAQ X 50 TRANSPARENTE,CARATULA,812,9821550," 2,338 ",
121024,2025,Julio,7,CARATULA CARTA STRIPE PAQ X 50 VERDE T-1,CARATULA,7,84375," 15,811 ",
121025,2025,Julio,7,CARATULA CARTA STRIPE PAQ X 50 VERDE T-2,CARATULA,70,857875," 1,998 ",
121032,2025,Julio,7,CARATULA LEGAL STRIPE PAQ X 50 TRANSPARENTE,CARATULA,10,700000," 2,782 ",
121026,2025,Julio,7,CARATULA OFICIO GRAIN AZUL PAQ X 50,CARATULA,31,413000, 751 ,
121030,2025,Julio,7,CARATULA OFICIO STRIPE PAQ X 50 TRANSPARENTE,CARATULA,95,1269000," 1,460 ",
121031,2025,Julio,7,CARATULA OFICIO STRIPE PAQ X 50 VERDE T-2,CARATULA,0,0," 4,861 ",
122009,2025,Julio,7,CARRETE  2.1   16 MM X 10500 LOOPS BLANCO,ANILLO DOBLE O,4,1193200," 1,540 ",
122012,2025,Julio,7,CARRETE  2.1   16 MM X 10500 LOOPS BRONCE,ANILLO DOBLE O,1,360000, 26 ,
122010,2025,Julio,7,CARRETE  2.1   16 MM X 10500 LOOPS NEGRO,ANILLO DOBLE O,3,942000, 19 ,
122011,2025,Julio,7,CARRETE  2.1   16 MM X 10500 LOOPS PLATA,ANILLO DOBLE O,0,0, 19 ,
122013,2025,Julio,7,CARRETE  2.1   19 MM X 7000 LOOPS BLANCO,ANILLO DOBLE O,1,292000, 28 ,
122016,2025,Julio,7,CARRETE  2.1   19 MM X 7000 LOOPS BRONCE,ANILLO DOBLE O,1,331550, 2 ,
122014,2025,Julio,7,CARRETE  2.1   19 MM X 7000 LOOPS NEGRO,ANILLO DOBLE O,0,0, 17 ,
122015,2025,Julio,7,CARRETE  2.1   19 MM X 7000 LOOPS PLATA,ANILLO DOBLE O,1,331550, 20 ,
122017,2025,Julio,7,CARRETE  3.1    8 MM X 60000 LOOPS BLANCO,ANILLO DOBLE O,0,0, 82 ,
122018,2025,Julio,7,CARRETE  3.1    8 MM X 60000 LOOPS NEGRO,ANILLO DOBLE O,0,0, 34 ,
122019,2025,Julio,7,CARRETE  3.1    8 MM X 60000 LOOPS PLATA,ANILLO DOBLE O,0,0, 1 ,
122020,2025,Julio,7,CARRETE  3.1    9 MM X 43000 LOOPS BLANCO,ANILLO DOBLE O,2,710000, 58 ,
122021,2025,Julio,7,CARRETE  3.1    9 MM X 43000 LOOPS BRONCE,ANILLO DOBLE O,0,0, 25 ,
122022,2025,Julio,7,CARRETE  3.1    9 MM X 43000 LOOPS NEGRO,ANILLO DOBLE O,2,716400, 61 ,
122023,2025,Julio,7,CARRETE  3.1    9 MM X 43000 LOOPS PLATA,ANILLO DOBLE O,0,0, 35 ,
122024,2025,Julio,7,CARRETE  3.1   11 MM X 32000 LOOPS BLANCO,ANILLO DOBLE O,1,390450, 39 ,
122025,2025,Julio,7,CARRETE  3.1   11 MM X 32000 LOOPS NEGRO,ANILLO DOBLE O,0,0, 54 ,
122026,2025,Julio,7,CARRETE  3.1   12 MM X 24000 LOOPS BLANCO,ANILLO DOBLE O,3,920600, 40 ,
122027,2025,Julio,7,CARRETE  3.1   12 MM X 24000 LOOPS NEGRO,ANILLO DOBLE O,1,342000, 56 ,
122028,2025,Julio,7,CARRETE  3.1   12 MM X 24000 LOOPS PLATA,ANILLO DOBLE O,0,0, 23 ,
122029,2025,Julio,7,CARRETE  3.1   14 MM X 19300 LOOPS BLANCO,ANILLO DOBLE O,7,2166000, 32 ,
122030,2025,Julio,7,CARRETE  3.1   14 MM X 19300 LOOPS NEGRO,ANILLO DOBLE O,2,648000, 21 ,
122031,2025,Julio,7,CARRETE  3.1   14 MM X 19300 LOOPS PLATA,ANILLO DOBLE O,1,387900, 23 ,
122081,2025,Julio,7,DOBLE O CARTA 2.1    8 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,0,0, 516 ,
122082,2025,Julio,7,DOBLE O CARTA 2.1    8 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,1,26000, 137 ,
122083,2025,Julio,7,DOBLE O CARTA 2.1    9 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,5,140000, 319 ,
122084,2025,Julio,7,DOBLE O CARTA 2.1    9 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,7,196000, 191 ,
122085,2025,Julio,7,DOBLE O CARTA 2.1   12 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,6,218500, 192 ,
122086,2025,Julio,7,DOBLE O CARTA 2.1   12 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,34,1273000, 79 ,
122087,2025,Julio,7,DOBLE O CARTA 2.1   14 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,0,0, 210 ,
122088,2025,Julio,7,DOBLE O CARTA 2.1   14 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,1,48000, 58 ,
122089,2025,Julio,7,DOBLE O CARTA 2.1   16 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,12,333500, 156 ,
122090,2025,Julio,7,DOBLE O CARTA 2.1   16 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,23,580000, 116 ,
122091,2025,Julio,7,DOBLE O CARTA 2.1   19 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,22,819000, 162 ,
122112,2025,Julio,7,DOBLE O CARTA 2.1   19 MM  CAJA X 50 BRONCE,ANILLO DOBLE O,3,117000, 43 ,
122092,2025,Julio,7,DOBLE O CARTA 2.1   19 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,12,448500, 127 ,
122093,2025,Julio,7,DOBLE O CARTA 2.1   22 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,3,144000, 180 ,
122094,2025,Julio,7,DOBLE O CARTA 2.1   22 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,22,912000, 136 ,
122095,2025,Julio,7,DOBLE O CARTA 2.1   25 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,1,56000, 223 ,
122096,2025,Julio,7,DOBLE O CARTA 2.1   25 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,3,168000, 224 ,
122097,2025,Julio,7,DOBLE O CARTA 2.1   28 MM  CAJA X 30 BLANCO,ANILLO DOBLE O,0,0, 344 ,
122098,2025,Julio,7,DOBLE O CARTA 2.1   28 MM  CAJA X 30 NEGRO,ANILLO DOBLE O,3,186000, 292 ,
122099,2025,Julio,7,DOBLE O CARTA 2.1   32 MM  CAJA X 30 BLANCO,ANILLO DOBLE O,0,0, 401 ,
122100,2025,Julio,7,DOBLE O CARTA 2.1   32 MM  CAJA X 30 NEGRO,ANILLO DOBLE O,2,142000, 133 ,
122101,2025,Julio,7,DOBLE O CARTA 3.1    8 MM   CAJA X 100 BLANCO,ANILLO DOBLE O,0,0, 616 ,
122102,2025,Julio,7,DOBLE O CARTA 3.1    8 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,5,117000, 389 ,
122103,2025,Julio,7,DOBLE O CARTA 3.1    9 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,5,133000, 419 ,
122104,2025,Julio,7,DOBLE O CARTA 3.1    9 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,0,0, 184 ,
122105,2025,Julio,7,DOBLE O CARTA 3.1   11 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,0,0, 358 ,
122106,2025,Julio,7,DOBLE O CARTA 3.1   11 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,0,0, 119 ,
122108,2025,Julio,7,DOBLE O CARTA 3.1   12 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,0,0, 666 ,
122107,2025,Julio,7,DOBLE O CARTA 3.1   12 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,0,0, 204 ,
122109,2025,Julio,7,DOBLE O CARTA 3.1   12 MM  CAJA X 100 PLATA,ANILLO DOBLE O,0,0, 154 ,
122110,2025,Julio,7,DOBLE O CARTA 3.1   14 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,1,48000, 325 ,
122111,2025,Julio,7,DOBLE O CARTA 3.1   14 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,0,0, 71 ,
112031,2025,Julio,7,FOIL S1 (101) 640 MM X 120 MT 12 MIC DORADO,LAMINACION,9,513000, -   ,
112032,2025,Julio,7,FOIL S1 (120) 640 MM X 120 MT 12 MIC PLATA,LAMINACION,1,57000, 88 ,
112033,2025,Julio,7,FOIL S2 (101) 640 MM X 120 MT 12 MIC DORADO,LAMINACION,1,63000, 909 ,
112034,2025,Julio,7,FOIL S2 (120) 640 MM X 120 MT 12 MIC PLATA,LAMINACION,27,1389000, 335 ,
112036,2025,Julio,7,FOIL S4 (S15) 640 MM X 120 MT 12 MIC PLATA HOLOGRAFICO,LAMINACION,2,160000, 112 ,
112035,2025,Julio,7,FOIL S4 (SA18) 640 MM X 120 MT 12 MIC DORADO HOLOGRAFICO,LAMINACION,23,1752620, 96 ,
111001,2025,Julio,7,ROLLO 113 MM X 60 MTS 175 MICRAS,LAMINACION,40,1071550, 98 ,
111002,2025,Julio,7,ROLLO 113 MM X 60 MTS 250 MICRAS,LAMINACION,22,780000, 105 ,
111003,2025,Julio,7,ROLLO 226 MM X 60 MTS 125 MICRAS,LAMINACION,381,14073972," 1,055 ",
111004,2025,Julio,7,ROLLO 226 MM X 60 MTS 175 MICRAS,LAMINACION,0,0, 60 ,
111005,2025,Julio,7,ROLLO 226 MM X 60 MTS 250 MICRAS,LAMINACION,1,79000," 2,947 ",
111007,2025,Julio,7,ROLLO 300 MM X 60 MTS 125 MICRAS,LAMINACION,0,0, 314 ,
111008,2025,Julio,7,ROLLO 300 MM X 60 MTS 250 MICRAS,LAMINACION,4,420000, 224 ,
111018,2025,Julio,7,ROLLO 350 MM X 60 MTS 250 MICRAS,LAMINACION,0,0, 370 ,
111010,2025,Julio,7,ROLLO 375 MM X 60 MTS 125 MICRAS,LAMINACION,0,0, 219 ,
111013,2025,Julio,7,ROLLO 375 MM X 75 MTS 75 MICRAS MATTE,PLASTIFICACION,1,60000, 155 ,
111015,2025,Julio,7,ROLLO 450 MM X 75 MTS 75 MICRAS MATTE,PLASTIFICACION,0,0, 399 ,
111019,2025,Julio,7,ROLLO 540 MM X 60 MTS 125 MICRAS,PLASTIFICACION,40,3800000, 110 ,
111020,2025,Julio,7,ROLLO 540 MM X 60 MTS 175 MICRAS,PLASTIFICACION,20,2720000, 252 ,
111016,2025,Julio,7,ROLLO 680 MM X 60 MTS 125 MICRAS BRILLANTE,PLASTIFICACION,16,2400000, 252 ,
112001,2025,Julio,7,ROLLO BOPP BRILLANTE 250 MM X 4000 MT 18 MIC,PLASTIFICACION,21,5302160, 313 ,
112002,2025,Julio,7,ROLLO BOPP BRILLANTE 300 MM X 4000 MT 18 MIC,PLASTIFICACION,13,3853000, 55 ,
112003,2025,Julio,7,ROLLO BOPP BRILLANTE 330 MM X 200 MT 23 MIC,PLASTIFICACION,18,1022966, 105 ,
112006,2025,Julio,7,ROLLO BOPP BRILLANTE 345 MM X 4000 MT 18 MIC,PLASTIFICACION,33,11392100, 251 ,
112026,2025,Julio,7,ROLLO BOPP BRILLANTE 400 MM X 4000 MT 18 MIC,PLASTIFICACION,2,785400, 177 ,
112007,2025,Julio,7,ROLLO BOPP BRILLANTE 445 MM X 4000 MT 18 MIC,PLASTIFICACION,20,9017200, 96 ,
112008,2025,Julio,7,ROLLO BOPP BRILLANTE 495 MM X 4000 MT 18 MIC,PLASTIFICACION,76,37029706, 28 ,
112028,2025,Julio,7,ROLLO BOPP BRILLANTE 595 MM X 4000 MT 18 MIC,PLASTIFICACION,6,3660000, 53 ,
112009,2025,Julio,7,ROLLO BOPP BRILLANTE 695 MM X 4000 MT 18 MIC,PLASTIFICACION,7,4948500, 60 ,
112024,2025,Julio,7,ROLLO BOPP MATE 200 MM X 4000 MT 18 MIC,PLASTIFICACION,6,980000, 32 ,
112010,2025,Julio,7,ROLLO BOPP MATE 250 MM X 4000 MT 18 MIC,PLASTIFICACION,18,4283630, 98 ,
112011,2025,Julio,7,ROLLO BOPP MATE 300 MM X 4000 MT 18 MIC,PLASTIFICACION,28,7941500, 138 ,
112012,2025,Julio,7,ROLLO BOPP MATE 330 MM X 200 MT 23 MIC,PLASTIFICACION,15,877000, 108 ,
112021,2025,Julio,7,ROLLO BOPP MATE 330 MM X 4000 MT 18 MIC,PLASTIFICACION,0,0, 317 ,
112013,2025,Julio,7,ROLLO BOPP MATE 330 MM X 500 MT 22 MIC,PLASTIFICACION,1,150000, 5 ,
112015,2025,Julio,7,ROLLO BOPP MATE 345 MM X 4000 MT 18 MIC,PLASTIFICACION,54,17770850, 146 ,
112025,2025,Julio,7,ROLLO BOPP MATE 400 MM X 4000 MT 18 MIC,PLASTIFICACION,8,2922900, 74 ,
112016,2025,Julio,7,ROLLO BOPP MATE 445 MM X 4000 MT 18 MIC,PLASTIFICACION,16,6946500, 57 ,
112017,2025,Julio,7,ROLLO BOPP MATE 495 MM X 4000 MT 18 MIC,PLASTIFICACION,53,26202858, 4 ,
112018,2025,Julio,7,ROLLO BOPP MATE 595 MM X 4000 MT 18 MIC,ANILLO DOBLE O,3,1765800, 181 ,
112019,2025,Julio,7,ROLLO BOPP MATE 695 MM X 4000 MT 18 MIC,ANILLO DOBLE O,6,3917800, 23 ,
112020,2025,Julio,7,ROLLO HOLOGRAFICO 495 MM X 1500 MT 24 MIC,ANILLO DOBLE O,4,1902400, 24 ,
112022,2025,Julio,7,ROLLO METALIZADO DORADO 495 MM X 1000 MT 22 MIC,ANILLO DOBLE O,0,0, 177 ,
112023,2025,Julio,7,ROLLO METALIZADO PLATA 495 MM X 1000 MT 22 MIC,ANILLO DOBLE O,4,1248000, 76 ,
112027,2025,Julio,7,ROLLO PIEL DURAZNO 495 MM X 200 MT 28 MIC,ANILLO DOBLE O,4,633000, 80 ,
112005,2025,Julio,7,ROLLO SUPERBONDING BRILLANTE 330 MM X 500 MT 30 MIC,ANILLO DOBLE O,1,201681, 31 ,
112014,2025,Julio,7,ROLLO SUPERBONDING MATE 330 MM X 500 MT 30 MIC,ANILLO DOBLE O,0,0, 37 ,
122041,2025,Julio,7,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 BLANCO,ANILLO DOBLE O,0,0, 91 ,
122042,2025,Julio,7,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 NEGRO,ANILLO DOBLE O,0,0, 70 ,
122043,2025,Julio,7,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 PLATA,ANILLO DOBLE O,0,0, 56 ,
122044,2025,Julio,7,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 BLANCO,ANILLO DOBLE O,18,7435750, 47 ,
122045,2025,Julio,7,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 NEGRO,ANILLO DOBLE O,1,409500, 45 ,
122046,2025,Julio,7,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 PLATA,ANILLO DOBLE O,0,0, 5 ,
122047,2025,Julio,7,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BLANCO,ANILLO DOBLE O,10,4188000, 84 ,
122048,2025,Julio,7,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BRONCE,ANILLO DOBLE O,3,1467750, 31 ,
122049,2025,Julio,7,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 NEGRO,ANILLO DOBLE O,3,1260000, 120 ,
122050,2025,Julio,7,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 PLATA,ANILLO DOBLE O,2,916700, 54 ,
122051,2025,Julio,7,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BLANCO,ANILLO DOBLE O,23,10503600, 45 ,
122052,2025,Julio,7,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BRONCE,ANILLO DOBLE O,0,0, 27 ,
122053,2025,Julio,7,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 NEGRO,ANILLO DOBLE O,17,7810800, 62 ,
122054,2025,Julio,7,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 PLATA,ANILLO DOBLE O,2,1032400, 37 ,
122055,2025,Julio,7,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BLANCO,ANILLO DOBLE O,27,11858450, 56 ,
122056,2025,Julio,7,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BRONCE,ANILLO DOBLE O,0,0, 28 ,
122057,2025,Julio,7,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 NEGRO,ANILLO DOBLE O,5,2215850, 3 ,
122058,2025,Julio,7,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 PLATA,ANILLO DOBLE O,0,0, 26 ,
122059,2025,Julio,7,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BLANCO,ANILLO DOBLE O,25,9537200, 71 ,
122077,2025,Julio,7,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BRONCE,ANILLO DOBLE O,5,2050000, 17 ,
122060,2025,Julio,7,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 NEGRO,ANILLO DOBLE O,5,1899000, 40 ,
122061,2025,Julio,7,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 PLATA,ANILLO DOBLE O,0,0, 22 ,
122062,2025,Julio,7,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 BLANCO,ANILLO DOBLE O,2,898700, 77 ,
122063,2025,Julio,7,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 NEGRO,ANILLO DOBLE O,0,0, 49 ,
122064,2025,Julio,7,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 PLATA,ANILLO DOBLE O,0,0, 60 ,
122065,2025,Julio,7,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 BLANCO,ANILLO DOBLE O,0,0, 70 ,
122066,2025,Julio,7,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 NEGRO,ANILLO DOBLE O,0,0, 37 ,
122067,2025,Julio,7,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 PLATA,ANILLO DOBLE O,0,0," 2,051 ",
131008,2025,Julio,7,VARILLA MEDIA LUNA  10 CM X 100 BLANCO,ANILLO DOBLE O,1,11700, 824 ,
131007,2025,Julio,7,VARILLA MEDIA LUNA  10 CM X 100 NEGRO,ANILLO DOBLE O,0,0, 564 ,
131010,2025,Julio,7,VARILLA MEDIA LUNA  15 CM X 100 BLANCO,ANILLO DOBLE O,0,0, 390 ,
131009,2025,Julio,7,VARILLA MEDIA LUNA  15 CM X 100 NEGRO,ANILLO DOBLE O,0,0, -   ,
131033,2025,Julio,7,VARILLA MEDIA LUNA  20 CM X 100 BLANCO,ANILLO DOBLE O,0,0, 304 ,
131034,2025,Julio,7,VARILLA MEDIA LUNA  20 CM X 100 NEGRO,ANILLO DOBLE O,0,0, 34 ,
131018,2025,Julio,7,YOYO ORIGINAL CAJA X 50 AZUL,VARIOS,62,3633000, 888 ,
131019,2025,Julio,7,YOYO ORIGINAL CAJA X 50 BLANCO,VARIOS,50,2902500," 1,186 ",
